Date,Open,High,Low,Close,Adj Close,Volume
30-09-2019,207.7700043,208.6999969,207.5299988,208.0200043,208.0200043,3167500
01-10-2019,208.9400024,209.6600037,206.4400024,206.7100067,206.7100067,3511800
02-10-2019,206.0899963,206.0899963,202.3800049,203.1000061,203.1000061,5938500
03-10-2019,202.6499939,205.0899963,201.3300018,204.9799957,204.9799957,4307600
04-10-2019,205.0899963,208.2799988,205.0500031,208.0800018,208.0800018,3571900
07-10-2019,207.3600006,209.6000061,206.1900024,207.2400055,207.2400055,2720600
08-10-2019,205.6199951,206.1399994,203.9299927,204.0899963,204.0899963,4185500
09-10-2019,204.9400024,207.2299957,204.7299957,206.6900024,206.6900024,3206900
10-10-2019,206.3699951,208.1900024,206.0800018,206.8600006,206.8600006,2979200
11-10-2019,208.9700012,210.0800018,207.7299957,208.0800018,208.0800018,4408400
14-10-2019,208.0099945,208.0700073,206.9299927,207.9100037,207.9100037,1902600
15-10-2019,207.7299957,210.1499939,207.5700073,209.3800049,209.3800049,3055400
16-10-2019,208.3699951,209.9700012,208.3699951,209.2899933,209.2899933,3233900
17-10-2019,209.2599945,209.9799957,208.5099945,208.6199951,208.6199951,3575400
18-10-2019,208.4499969,209.6199951,208.1999969,208.7599945,208.7599945,3581400
21-10-2019,210,211.5399933,209.7599945,211.4900055,211.4900055,3337300
22-10-2019,211.0299988,211.9700012,210.4700012,210.6199951,210.6199951,2716800
23-10-2019,210.5,211.0099945,209.5399933,210.9600067,210.9600067,2413800
24-10-2019,211.1600037,211.3200073,209.7200012,210.2599945,210.2599945,3147200
25-10-2019,209.8699951,212.3300018,209.75,211.8000031,211.8000031,2539200
28-10-2019,212.3099976,213.3399963,212.1399994,212.8600006,212.8600006,3521900
29-10-2019,212.3800049,213.1699982,211.6100006,213.0099945,213.0099945,2630400
30-10-2019,212.9900055,213.4299927,211.6699982,213.25,213.25,3296900
31-10-2019,213.0099945,213.7100067,211.5399933,212.5800018,212.5800018,4305500
01-11-2019,213.5500031,216.6300049,213.3999939,215.8300018,215.8300018,4777800
04-11-2019,217.7700043,218.6199951,216.9799957,217.9799957,217.9799957,4149200
05-11-2019,218.6900024,221.6799927,218.4299927,220.8800049,220.8800049,5321800
06-11-2019,221.0899963,222.0299988,220.1100006,222,222,3662900
07-11-2019,222.8099976,223.3699951,221.6699982,222.7400055,222.7400055,4394900
08-11-2019,222.75,223,219.8899994,221.3099976,221.3099976,3346100
11-11-2019,220.1999969,221.0899963,219.8699951,220.8500061,220.8500061,2380400
12-11-2019,220.9799957,222.1900024,220.5399933,220.8899994,220.8899994,2657700
13-11-2019,219.7200012,220.2700043,218.6100006,219.7700043,219.7700043,3190700
14-11-2019,219.7700043,219.8699951,217.9100037,219.3600006,219.3600006,2831200
15-11-2019,220.1799927,220.4299927,218.7400055,219.7400055,219.7400055,3477000
18-11-2019,219.9499969,220.0500031,218.3899994,219.3500061,219.3500061,3894200
19-11-2019,219.9299927,220,218.7799988,219.0299988,219.0299988,3378100
20-11-2019,218.0099945,218.3699951,216.0099945,217.4799957,217.4799957,4966000
21-11-2019,217.3000031,217.7100067,216.3000031,216.6300049,216.6300049,3707600
22-11-2019,216.9600067,217.9900055,216.8000031,217.9600067,217.9600067,2392800
25-11-2019,218.7400055,219.3899994,218.2599945,219.0599976,219.0599976,3648500
26-11-2019,219.1100006,219.1999969,217.7200012,218.8999939,218.8999939,3717800
27-11-2019,219.25,220.5899963,218.4799957,220.5,220.5,3945500
29-11-2019,220.5,220.5800018,219.8300018,220.3000031,220.3000031,2256500
02-12-2019,220.6000061,221.3800049,220.1100006,220.3300018,220.3300018,3888100
03-12-2019,218.8200073,218.8999939,216.3999939,218.0800018,218.0800018,4480100
04-12-2019,217.9499969,218.8800049,217.5399933,218.3999939,218.3999939,2667700
05-12-2019,218.9900055,219.75,218.0500031,219.6000061,219.6000061,2319300
06-12-2019,221.6399994,223,221.3300018,222.6100006,222.6100006,3447700
09-12-2019,222.7100067,223.3000031,221.1900024,221.3800049,221.3800049,2601000
10-12-2019,222.0700073,222.0700073,220.2100067,221.2599945,221.2599945,2688900
11-12-2019,221.2100067,222.6499939,221.0099945,222.5700073,222.5700073,3546600
12-12-2019,222.8800049,226.5200043,222.5299988,225.9199982,225.9199982,5121900
13-12-2019,225.9199982,226.5,223.9600067,225.3699951,225.3699951,3160500
16-12-2019,226.7700043,227.8099976,226.2899933,226.8500061,226.8500061,4278800
17-12-2019,227.2700043,228.2299957,226.5500031,227.0500031,227.0500031,4867400
18-12-2019,227.0599976,227.1999969,224.8899994,225.0099945,225.0099945,5962300
19-12-2019,224.6600037,225.6600037,224.1600037,225.2100067,225.2100067,4432600
20-12-2019,226.2400055,227.8000031,225.5599976,226.3099976,226.3099976,11572200
23-12-2019,226.6100006,226.6699982,224.9299927,225.4799957,225.4799957,3504100
24-12-2019,225.2400055,225.6499939,224.8800049,225.4700012,225.4700012,961100
26-12-2019,225.9199982,226.5099945,225.6399994,226.4499969,226.4499969,1725700
27-12-2019,226.8600006,226.9700012,225.5700073,226.1399994,226.1399994,2769400
30-12-2019,226.1399994,226.6000061,224.6699982,225.7599945,225.7599945,2769700
31-12-2019,226.1600037,226.7200012,225.1399994,226.5,226.5,3145200
02-01-2020,227.5099945,228.3899994,226.7100067,228.3899994,228.3899994,3764000
03-01-2020,225.6900024,227.4299927,225.4799957,226.1799927,226.1799927,3023900
06-01-2020,224.9900055,227.1300049,224.6999969,226.9900055,226.9900055,4263000
07-01-2020,227.2599945,227.2599945,225.4400024,225.9199982,225.9199982,3517000
08-01-2020,226.0299988,227.8399963,225.8699951,225.9900055,225.9900055,3780300
09-01-2020,226.9199982,228.8500061,226.9199982,228.6499939,228.6499939,3497300
10-01-2020,228.5,228.5299988,226.5899963,226.6199951,226.6199951,2572900
13-01-2020,227.0500031,228.4700012,226.1300049,228.4499969,228.4499969,3286700
14-01-2020,227.8500061,228.3899994,226.8800049,227.1699982,227.1699982,3355400
15-01-2020,226.8000031,228.6399994,226.7799988,228.3500061,228.3500061,2662500
16-01-2020,229.3399963,230.0299988,228.5200043,229.7299957,229.7299957,3036400
17-01-2020,230.1300049,231.6100006,229.5500031,230.1999969,230.1999969,6603800
21-01-2020,229.8500061,231.1300049,227.9499969,228.6300049,228.6300049,5840700
22-01-2020,229,230.3800049,228.4100037,229.5399933,229.5399933,3164300
23-01-2020,229.4299927,229.7700043,227.3500061,229.3800049,229.3800049,4750000
24-01-2020,229.3999939,229.4100037,226.0399933,226.8600006,226.8600006,4022500
27-01-2020,223.6999969,223.8999939,221.1100006,222.4499969,222.4499969,5454000
28-01-2020,223.4400024,225.3500061,223.1600037,224.0299988,224.0299988,3609300
29-01-2020,224.75,226.3999939,224.3099976,224.5,224.5,2310400
30-01-2020,223.1100006,228.0800018,222.4799957,227.8800049,227.8800049,3350900
31-01-2020,226.4900055,226.9700012,223.4299927,224.4299927,224.4299927,3948200
03-02-2020,225.4799957,226.3200073,223,223.4700012,223.4700012,3525000
04-02-2020,226.1499939,226.9400024,224.7899933,225.0800018,225.0800018,3642600
05-02-2020,226.9100037,228.6799927,226.75,228.6499939,228.6499939,3360500
06-02-2020,229.5599976,230.0800018,228.5299988,229.6100006,229.6100006,2799400
07-02-2020,228.0700073,228.6199951,226.6699982,227.3800049,227.3800049,2882800
10-02-2020,227.1699982,227.75,225.1300049,227.1100006,227.1100006,2944600
11-02-2020,228.5899963,228.5899963,227.0200043,227.3300018,227.3300018,2916400
12-02-2020,227.6000061,228.8399963,226.9100037,227.4400024,227.4400024,3785200
13-02-2020,226.5299988,227.3999939,226.1000061,226.4700012,226.4700012,2838500
14-02-2020,226.4900055,227.1399994,225.5200043,226.8000031,226.8000031,2506200
18-02-2020,226.3899994,227.3800049,225.2700043,226.7700043,226.7700043,3153000
19-02-2020,227.6799927,229.7100067,226.9299927,229.2400055,229.2400055,3187000
20-02-2020,229.7599945,229.7899933,227.1499939,228.1699982,228.1699982,3547700
21-02-2020,227.5299988,230.0700073,226.9799957,229.3300018,229.3300018,4699100
24-02-2020,221.3099976,223.9400024,220.2700043,221.6900024,221.6900024,7932400
25-02-2020,222.1999969,223.2400055,216.7599945,218.0500031,218.0500031,8558600
26-02-2020,219.6499939,220.6300049,215.9400024,216.0599976,216.0599976,6901700
27-02-2020,212.8999939,214.3800049,207.2799988,207.6699982,207.6699982,10941800
28-02-2020,201.9199982,206.4400024,199.6799927,206.3399963,206.3399963,15147200
02-03-2020,207.25,218.8000031,204.4299927,217.6300049,217.6300049,10395800
03-03-2020,217.3899994,218.1499939,206.1999969,208.8099976,208.8099976,10716100
04-03-2020,212.1399994,218.3399963,209.2599945,217.8600006,217.8600006,7408700
05-03-2020,212.5500031,212.75,207.0099945,208.9600067,208.9600067,8112700
06-03-2020,203.4799957,207.4100037,202.3500061,205.9799957,205.9799957,9443500
09-03-2020,195,198.4799957,192.2599945,193.1300049,193.1300049,13950500
10-03-2020,201.3500061,202.8600006,195.0500031,202.7299957,202.7299957,10929200
11-03-2020,197.3200073,198.1300049,192.8699951,194.6399994,194.6399994,9573900
12-03-2020,183.6000061,187.6699982,175,175.9700012,175.9700012,22293800
13-03-2020,187.4499969,196.5,178.4100037,196.3999939,196.3999939,14859100
16-03-2020,174,188.3800049,173.6199951,177.7700043,177.7700043,14168600
17-03-2020,181.8800049,187.8099976,177,187.6000061,187.6000061,15072400
18-03-2020,177.2899933,181.3899994,167,172.4400024,172.4400024,16669300
19-03-2020,170.2100067,176.1799927,166,174.6799927,174.6799927,12488100
20-03-2020,176.3000031,177.1799927,167.2899933,170.0599976,170.0599976,15213600
23-03-2020,165.3000031,166.6900024,159.5,162.1300049,162.1300049,16501500
24-03-2020,170.9100037,179.1399994,169.5299988,178.1999969,178.1999969,14075100
25-03-2020,180.0099945,189.0700073,175.1699982,180.4700012,180.4700012,13851200
26-03-2020,181.2899933,184.9600067,179.5899963,183.8999939,183.8999939,14131400
27-03-2020,178.5,184.2400055,176.7200012,179.6600037,179.6600037,10259500
30-03-2020,180.0399933,184.1100006,178,183.1799927,183.1799927,7672600
31-03-2020,182.0500031,186.1699982,180.5700073,182.8300018,182.8300018,8996800
01-04-2020,176.1799927,178.6699982,174.1900024,175.9499969,175.9499969,8682700
02-04-2020,175,180.3099976,174.2299957,179.7299957,179.7299957,7271900
03-04-2020,178.5899963,180.2200012,175.4400024,178.3399963,178.3399963,6643700
06-04-2020,184.6100006,186.4100037,180.4900055,185.2400055,185.2400055,9935500
07-04-2020,191.9900055,192,184.8999939,185.25,185.25,8148200
08-04-2020,187.5500031,191.4199982,185.1399994,191.0099945,191.0099945,6109900
09-04-2020,194,197.2299957,191.4499969,193.8399963,193.8399963,10519600
13-04-2020,193.8500061,193.8500061,186.0800018,188.7700043,188.7700043,7888600
14-04-2020,193.3200073,194.1600037,190.8200073,192.9400024,192.9400024,7032000
15-04-2020,188.5599976,189.5899963,187.4700012,188.5700073,188.5700073,6138300
16-04-2020,188.8999939,188.9900055,185.8000031,187.9600067,187.9600067,6228200
17-04-2020,192.8899994,192.8999939,189.0200043,191.1999969,191.1999969,8272200
20-04-2020,188.7200012,189.3500061,187.3000031,188.75,188.75,6474700
21-04-2020,184.1699982,185.7799988,183.2799988,183.4799957,183.4799957,5882500
22-04-2020,186.4600067,187.3699951,185.3399963,186.5800018,186.5800018,5470000
23-04-2020,186.9900055,187.3500061,184.5,185.6300049,185.6300049,6211900
24-04-2020,187.0800018,187.2799988,184.4199982,186.5200043,186.5200043,5205500
27-04-2020,187.7799988,189.3699951,186.3500061,187.4600067,187.4600067,6622400
28-04-2020,190.5399933,191,187,187.1199951,187.1199951,6674600
29-04-2020,190.6399994,192.6799927,188.9299927,189.6100006,189.6100006,7645000
30-04-2020,188.3000031,189.8699951,186.7100067,187.3600006,187.3600006,8217800
01-05-2020,185.2100067,185.8899994,181.6399994,182.6699982,182.6699982,7513700
04-05-2020,179.7799988,180.3600006,176.3399963,177.9499969,177.9499969,9448600
05-05-2020,180.0500031,180.2299957,175.9299927,176.0299988,176.0299988,9016300
06-05-2020,176.9400024,177.0399933,172.3399963,172.3800049,172.3800049,9003000
07-05-2020,173.3999939,175.3800049,173.0500031,173.4799957,173.4799957,6698000
08-05-2020,176.7100067,177.2599945,174.2799988,176.8300018,176.8300018,5793600
11-05-2020,175.2299957,175.9600067,173.6100006,174.6399994,174.6399994,9235700
12-05-2020,175.1999969,175.7100067,172.7299957,172.8099976,172.8099976,6470900
13-05-2020,172,172.6100006,169.4400024,170.5700073,170.5700073,10258900
14-05-2020,168.8000031,171.3999939,167.0399933,170.9299927,170.9299927,7013600
15-05-2020,169.8200073,170.6600037,168.5200043,169.25,169.25,5937500
18-05-2020,174,176.8699951,172.3099976,175.4600067,175.4600067,7458900
19-05-2020,174.1199951,174.8699951,172.3399963,172.4900055,172.4900055,5574800
20-05-2020,174.6100006,176.8699951,174.2899933,176.0200043,176.0200043,5455600
21-05-2020,175.7400055,176.6499939,174.4700012,174.9400024,174.9400024,4059900
22-05-2020,174.8600006,175.1199951,173.2100067,174.9299927,174.9299927,3584800
26-05-2020,179.9900055,181.6900024,178.6799927,180.3399963,180.3399963,7107600
27-05-2020,184.6699982,185.9799957,183.8000031,185.7700043,185.7700043,7410500
28-05-2020,187.2400055,187.2799988,183.9199982,185.1000061,185.1000061,6313100
29-05-2020,183.0800018,185.8699951,182.5299988,185.5800018,185.5800018,10630200
01-06-2020,185.5299988,185.7100067,183.1900024,183.8399963,183.8399963,5718800
02-06-2020,183.9900055,186.4400024,183.9900055,185.9400024,185.9400024,5803000
03-06-2020,188.75,191.6199951,187.8099976,190.8200073,190.8200073,6706700
04-06-2020,190.4100037,192.1100006,189.6900024,192.0500031,192.0500031,5809800
05-06-2020,197.8800049,201.4900055,196.2200012,200.6600037,200.6600037,10390400
08-06-2020,202.3399963,203.3300018,199.5599976,201.5599976,201.5599976,6695100
09-06-2020,197.1499939,198.7899933,195.8300018,196.0700073,196.0700073,7711800
10-06-2020,195.8500061,196.3399963,191.3699951,191.5099945,191.5099945,7337400
11-06-2020,185,186.9299927,177.9299927,178.0200043,178.0200043,15372400
12-06-2020,184.0200043,184.0200043,178.2200012,181.2100067,181.2100067,9476800
15-06-2020,177,181.7700043,176.0500031,181.5500031,181.5500031,8105200
16-06-2020,186.5500031,186.6999969,179.75,182.3000031,182.3000031,9407600
17-06-2020,183.0299988,183.1499939,180.1100006,180.8600006,180.8600006,6448500
18-06-2020,179.8999939,181.3600006,179.0399933,180.7299957,180.7299957,4920900
19-06-2020,183.5,183.8800049,179.0099945,179.7200012,179.7200012,8767900
22-06-2020,179.5500031,181.8000031,178.8699951,180.1699982,180.1699982,5816900
23-06-2020,181.8699951,182.3899994,180.3999939,181.0099945,181.0099945,6378100
24-06-2020,179.6100006,179.6499939,177.2599945,177.5299988,177.5299988,8081200
25-06-2020,176.5800018,179.7200012,176.0599976,178.8500061,178.8500061,6380000
26-06-2020,176.7100067,178.6999969,174.6300049,175.3699951,175.3699951,14772100
29-06-2020,175.8999939,177.2200012,175.3300018,177.1900024,177.1900024,5218200
30-06-2020,176.75,179.1199951,176.5099945,178.5099945,178.5099945,6763800
01-07-2020,178.4100037,180.4499969,177.3399963,177.9900055,177.9900055,4619800
02-07-2020,180.4499969,180.9400024,178.2400055,178.8300018,178.8300018,5163100
06-07-2020,183.1000061,183.5200043,181.5899963,182.7200012,182.7200012,6443300
07-07-2020,182.0200043,182.4900055,180.6000061,181.1499939,181.1499939,4952100
08-07-2020,180.4199982,182.3099976,179.7700043,181.1999969,181.1999969,5547800
09-07-2020,181.7899933,181.8800049,177.7700043,178.8000031,178.8000031,5420600
10-07-2020,178.2599945,182.9600067,178.0899963,182.8999939,182.8999939,5482300
13-07-2020,183.8099976,185.8200073,183.3099976,184.1300049,184.1300049,7885600
14-07-2020,182.4199982,190.0800018,182.4199982,189.7100067,189.7100067,14683400
15-07-2020,192.6399994,193.0500031,188.75,190.5599976,190.5599976,7558200
16-07-2020,188.3200073,191.9299927,188.3200073,191.0099945,191.0099945,4771300
17-07-2020,191.7700043,192.1199951,190.4700012,190.7599945,190.7599945,5186800
20-07-2020,190.0200043,191.2299957,189.4799957,190.4799957,190.4799957,4089400
21-07-2020,190.3999939,193.4499969,190.3999939,192.2700043,192.2700043,5256300
22-07-2020,191.7799988,192.2400055,190.6300049,192.1000061,192.1000061,4182700
23-07-2020,191.7100067,193.3899994,191.4799957,193.25,193.25,6036800
24-07-2020,193.25,196.2799988,193.0500031,194.5200043,194.5200043,5140800
27-07-2020,193.8300018,193.9900055,191.7700043,192.1399994,192.1399994,4309100
28-07-2020,190.8999939,194.4600067,190.6100006,194.1199951,194.1199951,4412300
29-07-2020,194.0299988,196.6699982,193.7299957,196.4100037,196.4100037,4067300
30-07-2020,193.4299927,194.5700073,192.25,194.3000031,194.3000031,4819600
31-07-2020,195.0599976,196,193.3300018,195.7799988,195.7799988,5936500
03-08-2020,197.2799988,200.6799927,196,199.2599945,199.2599945,6251000
04-08-2020,198.9700012,200.3099976,198.1100006,200.2400055,200.2400055,3838800
05-08-2020,201.4400024,204.6900024,201,203.6199951,203.6199951,5184500
06-08-2020,203,205.3899994,202.6999969,205.0200043,205.0200043,3380700
07-08-2020,204.1999969,209.75,204,209.4799957,209.4799957,6186000
10-08-2020,211.3399963,212.9199982,209.3999939,212.5800018,212.5800018,6633800
11-08-2020,214.7400055,215.6000061,212.2400055,212.6600037,212.6600037,5688200
12-08-2020,213.1000061,214.3899994,212.3099976,213.2400055,213.2400055,4791900
13-08-2020,212.9299927,213.3300018,211.6600037,211.9799957,211.9799957,4535600
14-08-2020,211.0399933,211.9700012,210.25,210.9600067,210.9600067,3441500
17-08-2020,210.0500031,210.8200073,206.3399963,206.7799988,206.7799988,5484400
18-08-2020,206.9499969,209.7599945,206.8000031,208.3300018,208.3300018,3500100
19-08-2020,209.1900024,210.2100067,206.6600037,207.2100067,207.2100067,5829000
20-08-2020,205.1699982,206.7899933,204.5099945,206.1199951,206.1199951,4133800
21-08-2020,205.5200043,208.3999939,205.5200043,207.4299927,207.4299927,4785300
24-08-2020,209.2299957,213.3000031,208.9100037,212.6100006,212.6100006,5039500
25-08-2020,213.5599976,214,212.8500061,213.3500061,213.3500061,3675900
26-08-2020,212.9799957,215.8300018,212.3000031,214.6600037,214.6600037,4639000
27-08-2020,214.9900055,217.9799957,214.7599945,216.8699951,216.8699951,4814200
28-08-2020,217.5099945,218.8099976,215.7299957,218.5500031,218.5500031,4290400
31-08-2020,218.6199951,219.4499969,217.6499939,218.0399933,218.0399933,6131900
01-09-2020,216.9199982,218.5899963,216.6199951,218.5500031,218.5500031,4134300
02-09-2020,218.1300049,222.0899963,218.1300049,221.6799927,221.6799927,5493900
03-09-2020,222,223.2400055,216.4299927,218.1499939,218.1499939,7084700
04-09-2020,219.9499969,221.4799957,215.0599976,218.3200073,218.3200073,6041400
08-09-2020,217.2799988,219.1900024,215.3399963,217.8000031,217.8000031,7001200
09-09-2020,218.9499969,221.6199951,218.5200043,219.6300049,219.6300049,5417000
10-09-2020,220.5399933,220.6799927,217.1499939,217.8000031,217.8000031,3837300
11-09-2020,218,219.2700043,216.9199982,217.9299927,217.9299927,3437100
14-09-2020,219,221.3200073,218.3000031,219.9400024,219.9400024,4068800
15-09-2020,220.0800018,221.5700073,218.4499969,218.9400024,218.9400024,3855800
16-09-2020,220.2799988,222.2599945,219.1900024,219.5899963,219.5899963,5658400
17-09-2020,218.4600067,218.6799927,216.5,218.0500031,218.0500031,6940800
18-09-2020,219.0800018,221.0099945,217.8300018,218.2100067,218.2100067,11862200
21-09-2020,214,215.4499969,208.7299957,213.0200043,213.0200043,8341400
22-09-2020,212.5399933,214.75,211.6999969,214.1600037,214.1600037,5289400
23-09-2020,213.9400024,214.8800049,209.3800049,209.6100006,209.6100006,4421200
24-09-2020,209.1399994,210.2299957,206.5800018,208.7200012,208.7200012,3962000
25-09-2020,207,211.1100006,206.8200073,210.4499969,210.4499969,3562400
28-09-2020,213.2200012,215.4700012,212.0200043,213.5399933,213.5399933,5042800
29-09-2020,213.5899963,213.5899963,210.2400055,210.4400024,210.4400024,4036900
30-09-2020,211.1100006,213.6999969,210.75,212.9400024,212.9400024,5821800
01-10-2020,214.3000031,214.3899994,210.6199951,212.0200043,212.0200043,4758500
02-10-2020,209.8399963,213.6799927,209.5299988,211.1799927,211.1799927,4420000
05-10-2020,213.0899963,213.8999939,212.0500031,212.3600006,212.3600006,3648500
06-10-2020,212.6499939,213.4799957,209.6499939,210.2599945,210.2599945,5313600
07-10-2020,212.3300018,214.6699982,211.3600006,213.2899933,213.2899933,3758500
08-10-2020,214.3899994,215.6900024,213.4400024,215.1499939,215.1499939,3611100
09-10-2020,215.8800049,216.2899933,214.1600037,215.6799927,215.6799927,3090700
12-10-2020,216.7400055,217.4299927,215.1199951,216.4100037,216.4100037,3902000
13-10-2020,215.7599945,216.3800049,212,212.3099976,212.3099976,4848700
14-10-2020,212.0200043,212.3500061,210.5399933,210.9100037,210.9100037,5026300
15-10-2020,209.2700043,211.9900055,208.2200012,211.6499939,211.6499939,3063200
16-10-2020,211.8399963,213.8300018,211.8099976,211.9100037,211.9100037,3630400
19-10-2020,212.1600037,212.3200073,208.1999969,208.9900055,208.9900055,3410900
20-10-2020,209.6300049,211.4499969,209.4100037,210.0599976,210.0599976,3888500
21-10-2020,208.9700012,211.3800049,208.6100006,210.1799927,210.1799927,3192000
22-10-2020,209.6300049,211.7799988,209.2299957,211.6100006,211.6100006,2949900
23-10-2020,212.4299927,213.8699951,211.7299957,212.7100067,212.7100067,2830800
26-10-2020,209.6399994,210.2599945,207,208.4900055,208.4900055,4714100
27-10-2020,208,208.4799957,206.5800018,206.8800049,206.8800049,3037800
28-10-2020,202.6799927,203.8800049,199.7899933,200.6999969,200.6999969,7533600
29-10-2020,200.0299988,202.9600067,197.8099976,201.5099945,201.5099945,5224400
30-10-2020,200.5099945,202.2700043,198.6999969,201.8999939,201.8999939,5754000
02-11-2020,204.8399963,206.1799927,203.0599976,204.3099976,204.3099976,5937500
03-11-2020,206.9299927,209.8000031,206.3600006,206.6300049,206.6300049,5469900
04-11-2020,206.5899963,210.1499939,204.7799988,206.1699982,206.1699982,5974400
05-11-2020,208.6900024,210.8600006,206.9700012,207.4499969,207.4499969,5933800
06-11-2020,208.4499969,210.2599945,207.5899963,208.8500061,208.8500061,4305600
09-11-2020,221.9700012,225.2299957,218.0099945,221.5,221.5,11340800
10-11-2020,221.8200073,228.6100006,220.9400024,228.4799957,228.4799957,7057300
11-11-2020,228.5,228.9799957,225.4700012,227.3699951,227.3699951,4786100
12-11-2020,225.0099945,225.8800049,223.1799927,224.7200012,224.7200012,5109800
13-11-2020,226.5,228.1499939,225.2899933,227.4199982,227.4199982,4789500
16-11-2020,230.5800018,233.4600067,229.8600006,233.1000061,233.1000061,5766600
17-11-2020,231.9299927,234.9700012,230.0099945,233.1600037,233.1600037,5038400
18-11-2020,233.5700073,234.4799957,230,230.0700073,230.0700073,4740600
19-11-2020,229.6699982,229.9700012,227.6199951,229.5299988,229.5299988,4621800
20-11-2020,228.7799988,229.7200012,226.7700043,227.0099945,227.0099945,4027300
23-11-2020,229.7700043,230.5,228.0399933,229.5399933,229.5399933,3630100
24-11-2020,232.4499969,234.9900055,231.2400055,233.9199982,233.9199982,4712500
25-11-2020,233.9199982,234,232.0099945,233.1300049,233.1300049,3249600
27-11-2020,233.1000061,234.1699982,230.4499969,231.5500031,231.5500031,1935800
30-11-2020,231.1900024,231.2899933,228.1699982,228.9100037,228.9100037,5989000
01-12-2020,230.2299957,231.9799957,229.3399963,229.6799927,229.6799927,4442400
02-12-2020,229.8000031,230.5899963,228.3099976,230.4199982,230.4199982,4679100
03-12-2020,230,231.5,228.8699951,231.0200043,231.0200043,4694500
04-12-2020,230.2400055,231.8899994,230.2400055,231.3500061,231.3500061,4749600
07-12-2020,231.2599945,231.2599945,228.1000061,229.2400055,229.2400055,4649300
08-12-2020,227.4600067,228.7400055,226.6100006,228.1900024,228.1900024,4587200
09-12-2020,228.5700073,228.8999939,226.6399994,227.5099945,227.5099945,4873800
10-12-2020,226.4499969,227.8699951,225.7299957,227.3500061,227.3500061,4567400
11-12-2020,225.1999969,226.7299957,224.6000061,226.3899994,226.3899994,4028100
14-12-2020,227.6799927,228.0599976,222.3600006,222.8500061,222.8500061,6541600
15-12-2020,224.8300018,225.8600006,222.7299957,224.3800049,224.3800049,5168000
16-12-2020,225.4799957,225.4799957,221.8200073,221.9100037,221.9100037,7537400
17-12-2020,222.5099945,225.0200043,221.6699982,224.6799927,224.6799927,7388000
18-12-2020,224.7899933,225.1999969,221.6799927,223.4299927,223.4299927,20663300
21-12-2020,222.0200043,224.1999969,221.2599945,223.4900055,223.4900055,7372500
22-12-2020,223.5800018,223.75,221.7599945,221.8800049,221.8800049,6157300
23-12-2020,222.6300049,224.9100037,222.6100006,224.2400055,224.2400055,4983900
24-12-2020,224.6000061,227.1300049,224.2100067,226.5299988,226.5299988,2387000
28-12-2020,228.0899963,230.1499939,227.3600006,228.4100037,228.4100037,3505500
29-12-2020,230.5,231.1000061,229.1000061,229.5700073,229.5700073,3799500
30-12-2020,229.5399933,230.5899963,229.0800018,229.6499939,229.6499939,3257400
31-12-2020,229.2799988,232.2799988,228.8899994,231.8699951,231.8699951,4228100
04-01-2021,231.7299957,231.8699951,226.8500061,228.4499969,228.4499969,7404900
05-01-2021,228.2100067,230.1000061,226.8500061,227.4700012,227.4700012,5524900
06-01-2021,229.4900055,232.6799927,227.5500031,230.2700043,230.2700043,9009400
07-01-2021,232.7799988,233.9600067,231.3300018,232.8800049,232.8800049,4691600
08-01-2021,233.5399933,234.6000061,231.7200012,234.0299988,234.0299988,4850400
11-01-2021,231.2200012,233.9199982,231.0200043,233.4299927,233.4299927,3882000
12-01-2021,233.3099976,233.9799957,231.6999969,233.0299988,233.0299988,5616600
13-01-2021,232,234.9499969,231.7100067,234.5099945,234.5099945,3827500
14-01-2021,234.7899933,235.6999969,233.8399963,235.0200043,235.0200043,4528700
15-01-2021,234.1000061,234.5899963,231.9100037,233.4900055,233.4900055,5225000
19-01-2021,234.6399994,236.2400055,231.6999969,234.5500031,234.5500031,5502100
20-01-2021,234,235.1999969,233.2400055,234.7599945,234.7599945,4876200
21-01-2021,235.2200012,236.1999969,234.0800018,234.1600037,234.1600037,4317300
22-01-2021,232.5,233.8300018,232.2100067,232.9199982,232.9199982,4465000
25-01-2021,231.6699982,233.5200043,230.4499969,233.0099945,233.0099945,5097700
26-01-2021,233,233.5,231.3300018,231.5700073,231.5700073,3944800
27-01-2021,230,230,226.1000061,227.3600006,227.3600006,8227100
28-01-2021,229.7599945,233.5099945,228.1600037,230.9499969,230.9499969,5943500
29-01-2021,229.4499969,229.9700012,227.2100067,227.8699951,227.8699951,6387300
01-02-2021,229.9700012,230.5,228.0399933,229.3200073,229.3200073,4068200
02-02-2021,231.2100067,233.4299927,230.6699982,232.2400055,232.2400055,5300300
03-02-2021,232.3999939,233.1600037,231.2799988,232.6799927,232.6799927,3805600
04-02-2021,232.8399963,235.9100037,232.4100037,235.7700043,235.7700043,4438400
05-02-2021,236.9799957,236.9799957,234.8300018,235.1600037,235.1600037,3812200
08-02-2021,236,237.5599976,235.3500061,237.4199982,237.4199982,3327300
09-02-2021,237.0700073,240.7799988,235.6600037,239.9100037,239.9100037,4773400
10-02-2021,241.4299927,241.5200043,239.0399933,239.9199982,239.9199982,3822600
11-02-2021,239.3600006,240.4400024,238.8800049,239.7599945,239.7599945,2908500
12-02-2021,238.0700073,242.7599945,238.0299988,242.4600067,242.4600067,3421800
16-02-2021,244.1399994,247.2599945,242.8200073,245.2799988,245.2799988,4722200
